ParticleType	PosX_mm	PosY_mm	PosZ_mm
mu+	-659.288	-694.868	994753
mu+	-559.057	-794.653	997291
mu+	-568.993	-749.903	999266
mu+	-652.116	-731.517	1e+06
pi-	-13.3395	0.28654	14.3702
pi-	-11.3611	-2.76274	8.93751
pi-	-10.2453	-4.07734	5.8066
pi-	-8.77575	-5.43864	1.60079
pi-	-7.63478	-6.22779	-1.87074
pi-	-6.83613	-7.23113	-4.37021
pi-	-6.31898	-8.13056	-6.29803
pi-	-5.88367	-8.89364	-7.86788
pi-	-5.62911	-9.40577	-9.13596
pi-	-5.41166	-9.66614	-10.1527
pi-	-5.17936	-9.73281	-10.9821
pi-	-4.96155	-9.63568	-11.6014
pi-	-4.94986	-9.52902	-12.1387
pi-	-4.89462	-9.32767	-12.5169
pi-	-4.94654	-9.12951	-12.7889
pi-	-5.02007	-8.98938	-12.9954
pi-	-5.05276	-8.89236	-13.1689
pi-	-5.02812	-8.82276	-13.2786
pi-	-5.03592	-8.81643	-13.2895
pi-	-5.03592	-8.81628	-13.2898
pi-	-5.03592	-8.81628	-13.2898
pi+	-7.75684	7.9693	17.1576
pi+	-16.2054	14.01	35.9051
pi+	-23.0078	16.806	51.2183
pi+	-25	18.1285	54.7593
pi+	97.9337	1121.39	22648.6
mu+	326.922	1053.42	23039.2
mu+	-188.552	496.108	98302.8
mu+	264.264	1006.6	157720
mu+	399.386	816.034	173048
mu+	-194.513	775.512	215267
mu+	-139.119	618.768	249923
mu+	114.392	992.192	278284
mu+	178.162	950.273	301793
mu+	63.7879	1015.43	319879
mu+	-2.54209	1144.09	335075
mu+	-49.3424	883.378	346526
mu+	-22.5734	850.292	356110
mu+	-61.4308	1020.5	363897
mu+	240.77	959.902	369896
mu+	93.171	1101.39	374636
mu+	245.947	1008.71	378420
mu+	139.262	1082.16	381520
mu+	120.794	839.349	384007
mu+	83.4183	838.513	385981
mu+	196.811	948.014	387487
mu+	19.2126	915.678	388688
mu+	52.8905	1011.52	389592
mu+	44.4668	1003.96	390312
mu+	31.0872	940.406	390891
mu+	123.296	884.858	391350
mu+	139.229	1011.22	391717
mu+	68.2178	898.855	392000
mu+	110.318	1007.35	392227
mu+	124.588	902.008	392412
mu+	48.7975	958.428	392556
mu+	107.19	999.604	392667
mu+	142.28	949.162	392751
mu+	111.583	906.362	392817
mu+	67.6235	910.44	392868
mu+	48.2723	939.295	392910
mu+	56.2894	967.285	392943
mu+	77.0269	981.201	392969
mu+	96.7875	980.645	392989
mu+	110.461	970.99	393005
mu+	116.919	958.842	393018
mu+	118.056	948.509	393028
mu+	116.741	940.105	393037
mu+	113.93	933.728	393043
mu+	110.385	929.467	393049
mu+	107.324	926.737	393053
mu+	104.559	924.873	393056
mu+	102.076	923.737	393059
mu+	99.9713	923.165	393061
mu+	98.3887	922.801	393063
mu+	97.0727	922.672	393064
mu+	96.0874	922.522	393066
mu+	95.3042	922.436	393066
mu+	94.7122	922.37	393067
mu+	94.2513	922.353	393068
mu+	93.8803	922.408	393068
mu+	93.6242	922.443	393068
mu+	93.4269	922.476	393069
mu+	93.276	922.513	393069
mu+	93.1582	922.549	393069
mu+	93.1582	922.549	393069
pi-	-0.927397	-0.206282	27.2385
pi-	-1.11526	0.111699	27.672
pi-	-1.26499	0.288124	28.0695
pi-	-1.38436	0.483547	28.3492
pi-	-1.41172	0.67567	28.5638
pi-	-1.41499	0.81156	28.7446
pi-	-1.39682	0.928025	28.8499
pi-	-1.40986	0.951948	28.8659
pi-	-1.40945	0.952236	28.8663
pi-	-1.40945	0.952236	28.8663
pi+	3.07907	-3.66815	23.4773
pi+	6.08773	-5.79471	20.3381
pi+	7.87506	-7.75034	17.6367
pi+	9.60713	-9.08092	15.5225
pi+	10.9933	-10.3533	13.9774
pi+	12.3763	-11.3583	12.9342
pi+	13.4656	-12.2629	12.1691
pi+	13.9036	-12.5899	11.8628
pi+	14.9831	-12.9757	11.5395
pi+	15.7936	-13.3942	11.2127
pi+	16.4829	-13.6713	10.9755
pi+	17.0872	-13.7311	10.8566
pi+	17.5631	-13.7188	10.8528
pi+	17.9378	-13.6668	10.9039
pi+	18.2324	-13.6465	10.8618
pi+	18.4303	-13.5563	10.7917
pi+	18.5637	-13.4611	10.7841
pi+	18.5988	-13.439	10.7953
pi+	18.6008	-13.4376	10.7957
pi+	18.6008	-13.4376	10.7957
pi+	18.6008	-13.4376	10.7957
mu+	18.576	-13.3599	10.7099
mu+	18.5683	-13.3493	10.6953
mu+	18.5678	-13.3489	10.695
mu+	18.5678	-13.3489	10.695
mu+	18.5678	-13.3489	10.695
pi-	-0.326554	-0.773308	28.4764
pi-	0.542055	-1.6327	37.1949
pi-	5.52703	-4.51465	70.206
pi-	5.95013	-5.01068	75.9952
pi-	9.369	-9.3323	100.905
pi-	10.7739	-13.0547	120.899
pi-	10.8947	-13.6849	123.425
pi-	11.6144	-14.049	126.602
pi-	11.7832	-16.9983	141.937
pi-	9.9598	-18.2031	154.43
pi-	7.11507	-17.2055	164.057
pi-	5.64636	-16.5933	171.861
pi-	3.71691	-15.2249	177.785
pi-	2.4644	-14.3531	182.741
pi-	1.55045	-14.1935	186.738
pi-	0.415013	-13.7398	189.831
pi-	-0.305751	-13.1858	192.21
pi-	-0.779248	-12.7738	193.813
pi-	-0.48652	-13.2622	195.465
pi-	-0.222628	-13.3968	196.862
pi-	-0.0436322	-13.3679	198.008
pi-	0.196101	-13.4101	198.886
pi-	0.55161	-13.2774	199.504
pi-	0.830308	-13.2323	200.014
pi-	1.04503	-13.2219	200.431
pi-	1.22506	-13.2334	200.76
pi-	1.39523	-13.1736	200.999
pi-	1.54171	-13.0627	201.144
pi-	1.67538	-12.9724	201.201
pi-	1.70252	-12.9407	201.165
pi-	1.70258	-12.9405	201.165
pi-	1.70258	-12.9405	201.165
pi-	18.017	20.0922	30.565
pi0	18.017	20.0921	30.565
pi0	18.017	20.0922	30.565
pi+	-3.12465	-14.8042	72.8397
pi+	-4.0998	-19.8445	72.0388
pi+	-5.02503	-23.7376	71.1727
pi+	-5.19897	-25	71.1329
pi+	2.55015	25	-142.061
pi+	2.26072	22.0684	-142.209
pi+	1.96389	19.6946	-141.929
pi+	1.64169	17.8256	-141.746
pi+	1.38383	17.0501	-141.759
pi+	0.860195	15.829	-141.878
pi+	0.426361	14.8486	-141.862
pi+	0.160629	14.0626	-141.621
pi+	-0.0531673	13.4296	-141.509
pi+	-0.250052	12.9262	-141.498
pi+	-0.463631	12.5495	-141.564
pi+	-0.625501	12.2481	-141.666
pi+	-0.850024	12.0923	-141.705
pi+	-1.00604	11.9749	-141.761
pi+	-1.07736	11.9938	-141.874
pi+	-1.08015	11.9973	-141.89
pi+	-1.08082	11.9973	-141.89
pi+	-1.08082	11.9973	-141.89
mu+	-1.04677	11.8901	-141.952
mu+	-1.05958	11.8758	-141.957
mu+	-1.05976	11.8755	-141.957
mu+	-1.05976	11.8755	-141.957
pi+	-3245.22	5209.95	19517.5
mu+	-2920.07	4897.02	13948.1
mu+	-3134.52	4572.62	9070.32
mu+	-3407.62	4603.76	5305.07
mu+	-3300.08	4554.52	3176.3
pi-	-2929.54	4298.72	30967.5
mu-	-2781.8	4740.31	51101.6
mu-	-3006.67	4357.16	66987.3
mu-	-3114.15	4740.01	80558.8
mu-	-2770.8	4594.39	90953.8
mu-	-2815.79	4435.93	99624.9
mu-	-2775.61	4530.17	106565
mu-	-3083.33	4656.11	112252
mu-	-2952.26	4723.37	116829
mu-	-3096.06	4574.29	120574
mu-	-3006.74	4712.4	123564
mu-	-3002.82	4499.39	126023
mu-	-3115.68	4256.11	128106
mu-	-3184.64	4344.89	129793
mu-	-3019.63	4388.35	131175
mu-	-3158.19	4407.31	132265
mu-	-3177.84	4358.2	133082
mu-	-3169.87	4379.21	133736
mu-	-3105.58	4423.05	134278
mu-	-3031.62	4334.6	134710
mu-	-3162.6	4308.58	135054
mu-	-3059.53	4388.06	135329
mu-	-3159.5	4319.52	135547
mu-	-3054.11	4316.31	135724
mu-	-3097.89	4398.5	135865
mu-	-3147.29	4350.59	135988
mu-	-3100.28	4309.77	136085
mu-	-3063.45	4353.27	136160
mu-	-3088.72	4394.96	136221
mu-	-3127.97	4393.79	136270
mu-	-3147.08	4369.69	136309
mu-	-3151.69	4345.21	136340
mu-	-3146.11	4327.82	136367
mu-	-3136.18	4317.68	136389
mu-	-3125.29	4315.47	136407
mu-	-3116.63	4317.43	136421
mu-	-3110.06	4320.76	136432
mu-	-3105.66	4324.97	136441
mu-	-3103.67	4329.18	136448
mu-	-3103.62	4332.66	136454
mu-	-3104.27	4335.33	136458
mu-	-3105.27	4337.32	136462
mu-	-3106.49	4338.81	136464
mu-	-3107.74	4339.78	136467
mu-	-3108.92	4340.52	136468
mu-	-3109.78	4341.06	136470
mu-	-3110.53	4341.36	136471
mu-	-3111.12	4341.54	136472
mu-	-3111.57	4341.69	136472
mu-	-3111.91	4341.83	136473
mu-	-3112.16	4341.92	136473
mu-	-3112.38	4341.94	136474
mu-	-3112.54	4341.94	136474
mu-	-3112.63	4341.96	136474
mu-	-3112.64	4341.96	136474
mu-	-3112.64	4341.97	136474
mu-	-3112.64	4341.97	136474
pi-	5.00081	-2.91572	158.49
pi-	7.7582	-6.59692	156.9
pi-	10.2177	-9.27593	155.475
pi-	12.2861	-11.2003	153.945
pi-	13.7552	-12.9744	153.151
pi-	15.0734	-14.3477	152.825
pi-	16.059	-15.4916	152.479
pi-	16.7761	-16.466	152.119
pi-	17.4001	-17.2234	151.981
pi-	17.9028	-17.8208	151.784
pi-	18.2752	-18.329	151.656
pi-	18.3074	-18.3778	151.632
pi-	18.3627	-18.8391	151.529
pi-	18.3596	-19.2058	151.459
pi-	18.2953	-19.4798	151.342
pi-	18.2859	-19.6801	151.21
pi-	18.2655	-19.7912	151.086
pi-	18.2728	-19.7919	151.047
pi-	18.2731	-19.7916	151.046
pi-	18.2731	-19.7916	151.046
pi0	1.58847	1.1161	158.512
pi0	1.58839	1.11616	158.512
pi0	1.58847	1.11601	158.512
pi-	21.1936	-8.83274	238.43
pi-	21.3336	-6.49641	238.338
pi-	21.3412	-4.63245	238.572
pi-	21.0797	-3.13172	238.626
pi-	20.921	-1.93832	238.924
pi-	20.7055	-0.992824	239.183
pi-	20.5682	-0.214942	239.364
pi-	20.3847	0.407054	239.47
pi-	20.1463	0.870449	239.451
pi-	19.9623	1.22294	239.614
pi-	19.7933	1.48109	239.755
pi-	19.6929	1.71993	239.839
pi-	19.6251	1.91961	239.858
pi-	19.5916	2.04481	239.908
pi-	19.5972	2.06585	239.911
pi-	19.5972	2.06613	239.911
pi-	19.5972	2.06613	239.911
pi+	16.8207	-4.76202	167.092
pi+	21.8318	-7.30421	169.786
pi+	25	-9.42297	171.119
pi+	279.334	-278.556	304.901
mu+	-255.161	83.9697	1839.6
mu+	-794.904	36.3415	3439.46
mu+	173.763	-1401.13	32726.9
mu+	257.061	-1306.67	34318.6
mu+	401.855	-1217.61	35997.3
mu+	417.928	-1184.08	37759.3
mu+	423.607	-1170.96	39512.8
mu+	419.829	-1179.77	41272.1
mu+	398.405	-1226.36	43072.5
mu+	353.307	-1304.95	44931.2
mu+	283.66	-1393.85	46782.5
mu+	172.678	-1493.92	48672.1
mu+	23.7691	-1580.14	50538.4
mu+	-171.651	-1638.3	52353.7
mu+	-415.438	-1639.08	54181.6
mu+	-692.679	-1534.56	56032.1
mu+	-939.686	-1284.06	57891
mu+	-1047.75	-903.411	59715.7
mu+	-924.665	-489.817	61487.1
mu+	-575.299	-208.579	63227.7
mu+	-123.327	-201.207	64988.8
mu+	240.034	-440.286	66759.9
mu+	-1002.84	-640.097	100221
mu+	5025.34	-1412.82	125396
mu+	4222.87	-1852.91	146248
mu+	3944.97	-1200.55	161356
mu+	4727.39	-1679.15	173911
mu+	4801.76	-1546.45	184220
mu+	4165.43	-1145.78	192480
mu+	4791.1	-1370.43	197099
mu+	4352.28	-1725.5	200674
mu+	4268.33	-1165.52	203688
mu+	4463.31	-1300.8	206593
mu+	4530.94	-936.787	209807
mu+	4560.45	-997.235	212264
mu+	4193.22	-1219.62	214110
mu+	4309.47	-1280.74	215583
mu+	4318.2	-913.584	216797
mu+	4430.61	-934.452	217897
mu+	4255.16	-943.634	218818
mu+	4375.12	-1215.04	219519
mu+	4219.78	-1023.24	220102
mu+	4301.3	-940.572	220614
mu+	4290.25	-945.591	220994
mu+	4226.66	-1036.27	221315
mu+	4343.41	-1150.02	221595
mu+	4399.71	-973.57	221817
mu+	4261.25	-1104.46	221981
mu+	4384.86	-975.235	222111
mu+	4354.15	-1129.06	222208
mu+	4259.7	-1036.19	222279
mu+	4358.53	-984.218	222335
mu+	4407.99	-1063.64	222381
mu+	4355.45	-1121.22	222417
mu+	4297.11	-1099.88	222447
mu+	4285.62	-1051.13	222471
mu+	4308.31	-1020.88	222494
mu+	4338.88	-1014.24	222508
mu+	4361.88	-1022.69	222519
mu+	4374.28	-1037.75	222530
mu+	4378.23	-1053.08	222538
mu+	4377.18	-1065.86	222544
mu+	4372.79	-1075.17	222549
mu+	4366.79	-1081.57	222554
mu+	4361.42	-1085.24	222557
mu+	4356.62	-1087.45	222561
mu+	4352.41	-1088.33	222563
mu+	4348.95	-1088.57	222565
mu+	4346.06	-1088.46	222567
mu+	4343.69	-1087.99	222569
mu+	4341.77	-1087.61	222570
mu+	4340.34	-1087.21	222571
mu+	4339.27	-1086.74	222572
mu+	4338.44	-1086.25	222573
mu+	4337.79	-1085.83	222574
mu+	4337.26	-1085.47	222574
mu+	4336.87	-1085.14	222575
mu+	4336.55	-1084.85	222575
mu+	4336.35	-1084.59	222575
mu+	4336.2	-1084.4	222576
mu+	4336.09	-1084.24	222576
mu+	4336.01	-1084.11	222576
mu+	4336.01	-1084.07	222576
mu+	4336.01	-1084.07	222576
pi+	-0.793225	4.62945	114.659
pi+	3.0231	11.9485	174.8
pi+	19.1983	20.2174	166.846
pi+	25	23.076	163.76
pi+	1469.37	-553.647	-4099.46
mu+	1426.84	-419.933	-21858.5
mu+	1302.58	-1124.07	-25387.8
mu+	458.106	-1219.1	-29042.5
mu+	332.402	-288.479	-32765.7
mu+	1235.49	-198.205	-36520.2
mu+	1361.34	-1026.3	-40176.1
mu+	424.636	-1154.77	-43992.3
mu+	535.634	-146.891	-47808.7
mu+	1431.43	-477.142	-51558
mu+	439.374	-222.229	-112006
mu+	609.752	-1103.1	-164463
mu+	1218.82	-537.337	-207597
mu+	1003.59	-313.203	-244039
mu+	1184.8	-793.547	-274141
mu+	816.582	-341.689	-299281
mu+	1141.63	-454.667	-319367
mu+	1199.49	-601.654	-335708
mu+	1153.03	-486.09	-349069
mu+	1092.35	-431.182	-360085
mu+	1148.44	-478.275	-368455
mu+	769.634	-558.106	-370476
pi-	20.5247	-0.929143	119.214
pi-	25	0.179553	133.239
pi-	-984.597	1584.42	67165.3
mu-	-485.552	670.535	83709.3
mu-	-1131.73	1159.93	103344
mu-	-531.304	1575.24	123310
mu-	-440.5	670.494	141861
mu-	-1130.85	1150.49	160824
mu-	-450.941	1541.28	180051
mu-	-281.235	846.587	199410
mu-	-1002.67	829.97	218587
mu-	-1020.27	1372.49	238572
mu-	-503.203	1537.31	258392
mu-	-206.397	1016.68	277670
mu-	-782.595	701.584	296517
mu-	-1059.41	1048.5	316265
mu-	-921.26	1433.12	335970
mu-	-482.027	1524.14	355324
mu-	-197.602	1073.57	374129
mu-	-369.968	774.981	393627
mu-	-656.611	707.384	413182
mu-	-781.548	745.474	433201
mu-	-857.103	786.849	453239
mu-	-866.011	792.922	473433
mu-	-914.583	835.395	493171
mu-	-1024.79	1041.6	512003
mu-	-1015.65	1228.14	530858
mu-	-944.037	1368.26	549656
mu-	-1263.32	1581.92	568864
mu-	-1195.41	1639.04	587588
mu-	-1136.91	1671.64	606246
mu-	-1084.53	1688.74	624804
mu-	-957.806	1706.01	642897
mu-	-921.269	1705.31	661126
mu-	-1050.45	1692.07	679850
mu-	-1163.61	1638.02	698354
mu-	-1328.3	1280.02	779993
mu-	-1219.68	1054.31	797873
mu-	-1195.25	1032.07	814764
mu-	-1167.16	1009.54	831464
mu-	-1205.79	1040.28	847689
mu-	-1347.11	1315.95	862929
mu-	-855.704	1762.71	876646
mu-	-905.688	935.539	888991
mu-	-735.339	1697.51	900101
mu-	-1338.42	1522.56	910101
mu-	-1330.85	1154.46	919100
mu-	-1278.21	1078.16	927200
mu-	-1352.71	1213.22	934489
mu-	-1292.91	1575.81	941050
mu-	-781.387	1676.51	946954
mu-	-744.317	1035.36	952268
mu-	-1373.08	1400.42	957051
mu-	-605.228	1449.01	961355
mu-	-1348.82	1233.08	965229
mu-	-593.756	1360.6	968716
mu-	-1316.28	1520.2	971854
mu-	-875.461	964.897	974678
mu-	-713.372	1604.73	977220
mu-	-1317.19	1487.22	979507
mu-	-1073.79	979.656	981566
mu-	-620.605	1234.07	983419
mu-	-812.101	1671.62	985087
mu-	-1244.75	1602.03	986588
mu-	-1334.96	1211.67	987938
mu-	-1060.75	970.522	989154
mu-	-736.698	1048.39	990248
mu-	-602.298	1321.41	991233
mu-	-692.016	1581.65	992119
mu-	-906.445	1710.96	992917
mu-	-1130.29	1689.64	993635
mu-	-1283.3	1564.35	994282
mu-	-1348.02	1395.22	994863
mu-	-1333.37	1231.65	995386
mu-	-1260.66	1102.37	995857
mu-	-1157.63	1018	996281
mu-	-1045.02	977.075	996662
mu-	-937.192	972.335	997006
mu-	-842.008	994.561	997315
mu-	-763.645	1034.58	997593
mu-	-702.795	1085.05	997843
mu-	-657.889	1140.32	998068
mu-	-626.768	1196.26	998271
mu-	-607.499	1250.68	998453
mu-	-597.532	1301.59	998618
mu-	-594.75	1348.19	998765
mu-	-597.249	1390.2	998898
mu-	-603.35	1427.6	999018
mu-	-611.863	1460.7	999126
mu-	-622.096	1489.76	999223
mu-	-633.357	1515.14	999310
mu-	-645.038	1537.18	999389
mu-	-656.709	1556.31	999459
mu-	-668.078	1572.86	999523
mu-	-679.051	1587.25	999580
mu-	-689.542	1599.72	999632
mu-	-699.462	1610.53	999678
mu-	-708.753	1619.94	999720
mu-	-717.403	1628.12	999757
mu-	-725.406	1635.25	999791
mu-	-732.779	1641.48	999821
mu-	-739.562	1646.93	999849
mu-	-745.777	1651.71	999874
mu-	-751.465	1655.9	999896
mu-	-756.646	1659.57	999916
mu-	-761.355	1662.79	999934
mu-	-765.636	1665.63	999950
mu-	-769.522	1668.14	999964
mu-	-773.046	1670.35	999977
mu-	-776.238	1672.31	999989
mu-	-779.126	1674.05	1e+06
mu-	-779.172	1674.08	1e+06
pi+	-0.326737	-1.94637	86.1804
pi+	-0.259372	-3.06562	86.309
pi+	-0.456523	-3.86103	86.5731
pi+	-0.512364	-4.53351	86.6981
pi+	-0.512555	-5.03343	86.9559
pi+	-0.382039	-5.3992	87.1688
pi+	-0.241577	-5.67187	87.3376
pi+	-0.170771	-5.9232	87.4268
pi+	-0.0673783	-6.1005	87.4993
pi+	0.0338309	-6.21339	87.5305
pi+	0.0652266	-6.23097	87.5556
pi+	0.0654781	-6.23109	87.556
pi+	0.0654781	-6.23109	87.556
mu+	0.135275	-6.2967	87.6342
mu+	0.14064	-6.29703	87.6451
mu+	0.140712	-6.29728	87.6454
mu+	0.140712	-6.29728	87.6454
pi0	-0.326879	-1.94602	86.1803
pi0	0.172216	-0.872542	79.7434
pi-	2.8962	-3.51316	103.602
pi0	1.79864	-2.54888	105.615
pi0	-0.263661	0.0281569	77.5675
pi0	-0.22209	-2.32213	103.53
pi-	-14.4776	1.1585	146.147
pi-	-15.6414	1.1034	150.783
pi-	-25	0.112962	189.319
pi-	-93.5895	-9.66681	515
pi-	-95.6823	-10.0697	525
pi-	-128.512	-16.2315	35980.7
mu-	-530.138	-330.226	60397.2
mu-	-628.87	-746.217	84241.7
mu-	-462.628	-1157.3	108075
mu-	116.203	-1390.95	132926
mu-	738.151	-836.048	223428
mu-	342.973	-117.452	248928
mu-	-459.041	-360.59	274481
mu-	-298.331	-1190.05	300122
mu-	494.104	-1205.83	325169
mu-	-455.317	-421.205	419755
mu-	-176.086	-1293.18	445244
mu-	665.524	-962.514	470433
mu-	711.096	-652.238	551569
mu-	-166.086	-141.199	577008
mu-	-414.159	-1049.24	601642
mu-	630.155	-1298.61	626074
mu-	685.232	-363.679	650269
mu-	-268.869	-468.269	731981
mu-	-337.324	-675.055	733137
mu-	636.6	-1113.62	759303
mu-	415.716	-221.961	783383
mu-	-164.927	-334.159	805054
mu-	-292.695	-522.798	824559
mu-	-236.463	-420.517	842113
mu-	111.723	-204.822	857911
mu-	666.884	-534.697	872130
mu-	245.492	-1236.05	884927
mu-	-271.727	-458.783	896444
mu-	684.88	-721.666	906809
mu-	-337.168	-776.256	916138
mu-	661.498	-734	924534
mu-	-268.612	-471.998	932091
mu-	319.259	-1175.49	938892
mu-	448.883	-320.075	945012
mu-	-310.56	-600.041	950521
mu-	131.888	-1205.34	955479
mu-	632.565	-734.946	959941
mu-	217.068	-247.521	963956
mu-	-292.015	-535.481	967571
mu-	-200.461	-1058.98	970824
mu-	258.409	-1190.29	973751
mu-	584.526	-909.858	976386
mu-	573.168	-519.612	978757
mu-	309.215	-286.055	980891
mu-	-8.94246	-289.567	982812
mu-	-235.423	-468.755	984541
mu-	-314.885	-714.953	986096
mu-	-264.592	-943.043	987497
mu-	-130.137	-1105.47	988757
mu-	41.1241	-1187.61	989891
mu-	212.02	-1198.64	990912
mu-	360.362	-1153.88	991830
mu-	474.941	-1074.7	992657
mu-	553.529	-977.108	993401
mu-	599.853	-874.187	994071
mu-	619.359	-774.485	994674
mu-	617.722	-683.438	995216
mu-	600.863	-603.458	995705
mu-	573.871	-535.016	996144
mu-	540.669	-477.745	996539
mu-	504.181	-430.682	996895
mu-	466.364	-392.683	997216
mu-	428.786	-362.315	997504
mu-	392.357	-338.175	997763
mu-	357.812	-319.611	997997
mu-	325.487	-305.504	998207
mu-	295.564	-295.014	998396
mu-	268.091	-287.406	998567
mu-	243.01	-281.999	998720
mu-	220.189	-278.302	998858
mu-	199.507	-275.982	998982
mu-	180.82	-274.777	999093
mu-	164	-274.307	999194
mu-	148.879	-274.402	999284
mu-	135.289	-274.913	999366
mu-	123.047	-275.721	999439
mu-	112.055	-276.727	999505
mu-	102.163	-277.861	999564
mu-	93.2702	-279.061	999618
mu-	85.2833	-280.294	999666
mu-	78.117	-281.52	999709
mu-	71.6833	-282.715	999748
mu-	65.9058	-283.874	999783
mu-	60.7161	-284.972	999815
mu-	56.0572	-286.011	999843
mu-	51.8743	-286.986	999869
mu-	48.1162	-287.895	999892
mu-	44.7398	-288.739	999912
mu-	41.7058	-289.52	999931
mu-	38.9797	-290.238	999948
mu-	36.5281	-290.901	999963
mu-	34.3249	-291.509	999976
mu-	32.345	-292.066	999989
mu-	30.5655	-292.574	1e+06
mu-	30.505	-292.592	1e+06
pi-	-2.07866	-12.4916	114.829
pi-	-2.10311	-20.1565	132.062
pi-	-0.438209	-25	140.726
pi-	1287.03	710.797	12764.7
mu-	436.159	147.28	21537.8
mu-	1445.88	524.461	30121.8
mu-	402.754	283.453	38731.9
mu-	1462.96	436.7	47336.7
mu-	427.837	275.847	56032.6
mu-	1424.01	564.566	64787.5
mu-	563.803	34.4661	73625.7
mu-	1242.81	798.146	82279.4
mu-	753.276	377.989	163972
mu-	716.173	1008.68	173137
mu-	1229.27	1113.14	182465
mu-	1490.19	640.997	191680
mu-	1436.11	468.272	277971
pi+	-3.66392	3.26661	93.3939
pi0	-3.14168	-13.6506	100.908
pi0	0.188762	-1.0961	88.0065
pi0	0.188619	-1.09595	88.0064
pi0	0.188587	-1.09597	88.0064
pi-	-0.470558	-0.862735	88.7438
pi-	-0.924302	-0.733624	89.3875
pi-	-1.27269	-0.686088	89.9308
pi-	-1.4844	-0.659437	90.394
pi-	-1.72934	-0.676238	90.7261
pi-	-1.89836	-0.708318	91.001
pi-	-1.96918	-0.835236	91.201
pi-	-2.02937	-0.917897	91.3528
pi-	-2.02866	-0.951094	91.4211
pi-	-2.02833	-0.951491	91.4214
pi-	-2.02832	-0.951473	91.4214
pi-	-2.02832	-0.951473	91.4214
pi-	-7.55773	8.78793	156.241
pi-	-11.2799	14.7995	204.766
pi0	-11.2799	14.7995	204.766
pi+	-17.7107	15.7604	220.753
pi+	-19.5855	17.8904	230.439
pi0	-19.5854	17.8904	230.439
pi-	-11.3111	15.6753	206.325
pi-	-11.7258	25	222.962
pi-	-70.1046	391.865	46458.3
mu-	-3748.5	735.095	53897.7
mu-	-827.885	-1479.46	61339.2
mu-	-2359.72	1917.77	69101.6
mu-	-2743.59	-1686.99	76360
mu-	-602.343	1353.68	84179
mu-	-3836.66	-370.792	163624
mu-	-3875.63	-163.684	180175
mu-	-371.511	-256.316	187713
mu-	-3686.92	882.635	195259
mu-	-950.649	-1244.9	202648
mu-	-2998.75	1595.21	210414
mu-	-967.761	1395.93	289925
mu-	-656.352	1027.68	337506
mu-	-3696.74	-363.482	344797
mu-	-428.728	451.387	352319
mu-	-3781.8	207.353	359632
mu-	-454.305	-172.464	367056
mu-	-3679.66	699.053	374544
mu-	-666.482	-630.233	381905
mu-	-3526.21	1065.86	389505
mu-	-954.162	-1017.76	396783
mu-	-3265.22	1369.09	404430
mu-	-1299.94	-1280.7	411628
mu-	-2953.94	1591.26	419317
mu-	-1653.6	-1413.72	426514
mu-	-2681	1706.48	434291
mu-	-1998.9	-1395.84	441443
mu-	-2553.43	1812.67	449293
mu-	-2229.98	-1399.26	456507
mu-	-2369.86	1842.38	464352
mu-	-2446.66	-1391.84	471488
mu-	-2171.65	1836.48	479306
mu-	-3622.82	1109.15	557805
mu-	-1181.63	-888.073	565029
mu-	-3685.88	1006.93	572702
mu-	-1105.68	-794.624	579922
mu-	-1560.34	1478.33	656916
mu-	-3737.22	-463.777	719990
mu-	-1232.81	1035.54	741291
mu-	-3202.01	-962.463	748656
mu-	-2254.48	1561.01	756632
mu-	-2094.33	-1200.57	763971
mu-	-3365.15	1135.26	772018
mu-	-1097.91	-422.426	779433
mu-	-3750.77	65.8026	787208
mu-	-1206.39	905.718	794954
mu-	-3146.79	-962.111	802489
mu-	-2467.45	1514.61	810623
mu-	-1943.07	1516.66	889375
pi0	0.18861	-1.09593	88.0063
pi0	1.09779	-2.2972	253.071
pi+	3.71987	-3.87942	254.4
pi+	5.31372	-5.36991	255.84
pi+	6.43165	-6.41843	257.297
pi+	7.4665	-7.33724	258.246
pi+	8.07109	-8.22686	259.028
pi+	8.57805	-8.99398	259.56
pi+	9.11193	-9.33046	260.141
pi+	9.35036	-9.6131	260.72
pi+	9.51495	-9.83433	261.198
pi+	9.57201	-10.0766	261.567
pi+	9.55409	-10.3057	261.832
pi+	9.48975	-10.4632	262.056
pi+	9.42752	-10.5507	262.244
pi+	9.40863	-10.5984	262.372
pi+	9.39603	-10.6041	262.39
pi+	9.39602	-10.6042	262.39
pi+	9.39602	-10.6042	262.39
mu+	9.46333	-10.5119	262.336
mu+	9.479	-10.5057	262.33
mu+	9.47909	-10.5058	262.33
mu+	9.47909	-10.5058	262.33
mu+	9.47909	-10.5058	262.33
pi+	16.5025	-7.32832	256.97
pi+	20.5572	-9.2258	259.247
pi+	25	-12.3628	262.317
pi+	-1197.46	-902.004	5069.26
mu+	-1199.53	-664.921	16480.4
mu+	-765.399	-123.134	19701.2
mu+	-79.7138	-233.155	22875
mu+	165.054	-841.811	26046.1
mu+	-162.16	-1349.33	29150.9
mu+	-792.341	-1384.9	32275.2
mu+	-1185.7	-791.653	35449.3
mu+	-772.666	-136.683	38579.9
mu+	-42.0947	-269.999	41532.8
mu+	158.703	-911.772	44401.2
mu+	-243.039	-1391.48	47219.6
